airport_key,airport,airport_icao,latitude_x,longitude_x,timezone,city,country,continent,country_code,geoname_id,name,asciiname,alternatenames,admin1_code,admin2_code,latitude_y,longitude_y,haversine,state,county
1362,Lafayette Regional,KLFT,30.208509999999997,-91.99327,America/Chicago,Lafayette,United States,North America,US,6298540,Lafayette Regional Airport,Lafayette Regional Airport,"KLFT,LFT",LA,055,30.20528,-91.98761,0.6517891935288271,Louisiana,Lafayette Parish
1363,Long Beach Municipal,KLGB,33.818195,-118.14448999999999,America/Los_Angeles,Long Beach,United States,North America,US,5367929,Long Beach,Long Beach,"LGB,Litus Longum,Lon'nk Bits,Long Beach,Long Bich,Long Bijch,Long Bycas,Long Byčas,Long-Bich,Longbica,Longbīča,Lonq Bic,Lonq Biç,Willmore City,lam bica,lamga bica,lang bic,lang bych  kalyfrnya,lang bych  kylyfwrnya,langa bica,long-bichi,longbichi,lwng byz,lwngh bytsh,lxng bich,rongubichi,zhang tan,Λονγκ Μπιτς,Лонг Бийч,Лонг Бич,Лонг-Бич,Лонг-Біч,Լոնգ Բիչ,לונג ביץ,لانگ بیچ، کالیفرنیا,لانگ بیچ، کیلیفورنیا,لونغ بيتش,लङ्ग बीच,लाँग बीच,লং বিচ,లాంగ్ బీచ్,ลองบีช,ლონგ-ბიჩი,ឡងបច,ឡងប៊ិច,ロングビーチ,長灘,롱비치",CA,37,33.76696,-118.18923000000001,7.039172591626843,California,
1364,Calloway,KLGC,33.0075,-85.07083,America/New_York,La Grange,United States,North America,US,6298542,"La Grange, Callaway Airport","La Grange, Callaway Airport","KLGC,LGC",GA,,33.00889,-85.0725,0.21940565897394018,Georgia,
1365,La Grande,KLGD,45.289722,-118.005,America/Los_Angeles,La Grande,United States,North America,US,5735541,La Grande Municipal Airport,La Grande Municipal Airport,"KLGD,LGD,La Grande Municipal Airport",OR,61.0,45.2893,-118.00605,0.0945984098892568,Oregon,
1366,Cache,KLGU,41.7875,-111.855,America/Denver,Logan,United States,North America,US,5777563,Logan-Cache Airport,Logan-Cache Airport,"KLGU,LGU",UT,5.0,41.78715,-111.85411,0.08342383775380399,Utah,
1367,W T Piper Memorial,KLHV,41.13333,-77.45,America/New_York,Lock Haven,United States,North America,US,5217321,William T. Piper Memorial Airport,William T. Piper Memorial Airport,"KLHV,LHV,Piper Memorial Airport,W T Piper Memorial Airport,William T Piper Memorial Airport,William T. Piper Memorial Airport",PA,35,41.1374,-77.42062,2.5017731009473465,Pennsylvania,
1368,Municipal,KLIC,39.266666,-103.683334,America/Denver,Limon,United States,North America,US,5428507,Limon Municipal Airport,Limon Municipal Airport,"KLIC,LIC",CO,73,39.272490000000005,-103.66662,1.5778414173920663,Colorado,
1369,Lihue,PHLI,21.978205,-159.34944,Pacific/Honolulu,Lihue,United States,North America,US,5850249,Lihue Airport,Lihue Airport,"Kauai Island,LIH,Lihu'e Airport,Lihue Airport,Lihu‘e Airport,Līhu‘e Airport,PHLI",HI,7.0,21.97583,-159.33861000000002,1.1475366213659792,Hawaii,
1370,Adams Field Airport,KLIT,34.727432,-92.221375,America/Chicago,Little Rock,United States,North America,US,4119403,Little Rock,Little Rock,"Acropolis,Anilco,Arkopolis,LIT,La Petit Roche,Litl Rok,Litl Rokas,Litl Roks,Litl-Rok,Litlroka,Little Rock,Littlerock,Litul Rok,Old Channel,Old Channel Little River,Petit Roche,Petit Rochelle,Petit Rocher,lie du luo bu,litala raka,litala roka,liteullog,litil rak,litila raka,littil rak,lytl rak  arkanzas,lytl rwk,lytl rwq,ritorurokku,xiao shi cheng,xiao yan cheng,Λιτλ Ροκ,Литл Рок,Литл-Рок,Литъл Рок,Літл-Рок,Լիթլ Ռոք,ליטל ראק,ליטל רוק,ليتل روك,لٹل راک,لٹل راک، آرکنساس,لیتل راک، آرکانزاس,लिटल रॉक,लिटिल रक,लिटिल् राक्,लितल रक,லிட்டில் ராக்,ලිට්ල් රොක්,ლიტლ-როკი,リトルロック,列度洛埠,小岩城,小石城,리틀록",AR,119.0,34.74648,-92.28959,6.583339461599327,Arkansas,
1371,Brazoria County,KLBX,29.038334000000003,-95.45695,America/Chicago,Lake Jackson,United States,North America,US,4676138,Texas Gulf Coast Regional Airport,Texas Gulf Coast Regional Airport,"Brazoria County Airport,KLBX,LBX,LJN,Texas Gulf Coast Regional Airport",TX,39.0,29.11028,-95.45993,8.005281495712785,Texas,
1372,Lake Placid,KLKP,44.283333,-73.98333000000001,America/New_York,Lake Placid,United States,North America,US,5123833,Lake Placid Airport,Lake Placid Airport,"KLKP,LKP",NY,31.0,44.26507,-73.96733,2.3972269737835745,New York,
1373,Lake County,KLKV,42.166668,-120.4,America/Los_Angeles,Lakeview,United States,North America,US,5735792,Lakeview,Lakeview,"LKV,Lakeview,Lakeview District Ranger Office,Lakeview District Ranger Station,Lehjkvju,Lejkvju,la ke fu you,lyk wyw  awrygan,lykfyw,lykwyw  awrgn,Лейквю,Лејквју,Лэйквю,ليكفيو,لیک ویو، اوریگان,لیکویو، اورگن,拉克夫由",OR,37.0,42.18877,-120.34579,5.0984881301322105,Oregon,
1374,Lyndonville,KCDA,44.5,-72.01666999999999,America/New_York,Lyndonville,United States,North America,US,5238203,Lyndonville,Lyndonville,"LLX,Lyndonville,Lyndonville Village",VT,5.0,44.53367,-72.00315,3.8943772399876546,Vermont,
1375,Winston County,KLMS,33.11667,-89.05,America/Chicago,Louisville,United States,North America,US,4434291,Louisville Winston County Airport,Louisville Winston County Airport,"KLMS,LMS",MS,159.0,33.14472,-89.06136,3.293520011297802,Mississippi,
1376,Kingsley Field,KLMT,42.163055,-121.73583,America/Los_Angeles,Klamath Falls,United States,North America,US,5735238,Klamath Falls,Klamath Falls,"Klamat Fols,Klamath Falls,LMT,Linkville,klamath falz,klmth falz  awrgn,kuramasuforuzu,Кламат Фолс,كلاماث فالز,کلمته فالز، اورگن,کلیمیتھ فالز، اوریگون,クラマスフォールズ",OR,35.0,42.22487,-121.78166999999999,7.842598327041564,Oregon,
1377,Palm Beach County Park,KLNA,26.716666999999998,-80.05,America/New_York,West Palm Beach,United States,North America,US,4167512,Palm Beach County Park Airport,Palm Beach County Park Airport,"KLNA,LNA",FL,99,26.58952,-80.0846,14.550254845814163,Florida,
1378,International,KPBI,26.688885,-80.09044,America/New_York,West Palm Beach,United States,North America,US,6298874,Palm Beach International Airport,Palm Beach International Airport,"Aeroport international de Palm Beach,Aéroport international de Palm Beach,KPBI,PBI,Palm Beach International Airport",FL,,26.683159999999997,-80.09559,0.8167258249608332,Florida,
1379,Hunt Field,KLND,42.833332,-108.73333000000001,America/Denver,Lander,United States,North America,US,5830007,Lander,Lander,"Camp Brown,LND,Lander,Lender,Lendur,Push Root,lan de,landr,lndr  waywmyng,Ландер,Лендер,Лендър,لاندر,لانڈیر، وایومنگ,لندر، وایومینگ,兰德",WY,13.0,42.833009999999994,-108.73066999999999,0.2198407473257814,Wyoming,
1380,Dew Station,PALN,70.916664,-153.25,America/Anchorage,Lonely,United States,North America,US,5867754,Lonely Air Station,Lonely Air Station,"Dew Station Airport,LNI,Lonely AFS Airport,Lonely Afs Airport,Lonely Air Station,PALN,Point Lonely Short Range Radar Site",AK,185.0,70.91074,-153.24221,0.717034514010324,Alaska,
1381,Lincoln,KLNK,40.846176,-96.75471,America/Chicago,Lincoln,United States,North America,US,5072047,Lincoln Municipal Airport,Lincoln Municipal Airport,"KLNK,LNK,Lincoln Municipal Airport",NE,109.0,40.850559999999994,-96.75946,0.630289382303204,Nebraska,
1382,Wise,KLNP,36.983334,-82.566666,America/New_York,Wise,United States,North America,US,4829341,Wise,Wise,"Big Glades,Gladesville Court House,Gladeville,LNP,Vajz,Wise,Wise Court House,Вајз",VA,195.0,36.97593,-82.57571,1.1503014881286397,Virginia,
1383,Tri County,KLNR,43.183334,-90.2,America/Chicago,Lone Rock,United States,North America,US,5276122,Tri-County Regional Airport,Tri-County Regional Airport,"KLNR,LNR,Tri County Airport,Tri-County Regional Airport",WI,111.0,43.21163,-90.18961999999999,3.256940156570302,Wisconsin,
1384,Lancaster,KLNS,40.121113,-76.29972,America/New_York,Lancaster,United States,North America,US,5197080,Lancaster Airport,Lancaster Airport,"KLNS,LNS",PA,71,40.12148,-76.29607,0.31302683191365605,Pennsylvania,
1385,Lanai City,PHNY,20.790085,-156.95049,Pacific/Honolulu,Lanai City,United States,North America,US,5850057,Lanai Airport,Lanai Airport,"LNY,Lana'i Airport,Lanai Airport,Lāna‘i Airport,PHNY",HI,9.0,20.78914,-156.94964,0.13729346244221968,Hawaii,
1386,Derby Field,KLOL,40.058334,-118.566666,America/Los_Angeles,Lovelock,United States,North America,US,5705957,Lovelock,Lovelock,"Big Meadows,LOL,Lavlok,Lovelock,Lovelock Station,Lovelocks,Luvlok,la fu luo ke,lawlk  nwada,lwflwk,Лавлок,Лъвлок,لاولک، نوادا,لوفلوك,لوولوک، نیواڈا,拉夫洛克",NV,27.0,40.17935,-118.47348000000001,15.616035817819887,Nevada,
1387,Lewis Lockport,KLOT,41.583332,-88.05,America/Chicago,Lockport,United States,North America,US,4899664,Lewis University Airport,Lewis University Airport,"KLOT,LOT,Lewis University Airport,Lewis-Lockport Airport,frwdgah danshgah lwyyz,فرودگاه دانشگاه لوئیز",IL,197.0,41.60575,-88.09401,4.428101800695802,Illinois,
1388,Bowman Field Airport,KLOU,38.266666,-85.75,America/Kentucky/Louisville,Louisville,United States,North America,US,4285281,Bowman Field,Bowman Field,"Bowman Field,Bowman Field Airport,KLOU,LOU",KY,111.0,38.22813,-85.66301999999999,8.720973190937624,Kentucky,
1389,Louisville International (Standiford Field),KSDF,38.186375,-85.74179000000001,America/Kentucky/Louisville,Louisville,United States,North America,US,6301715,Louisville International Airport,Louisville International Airport,"KSDF,Louisville International Airport,SDF,Standiford Field",KY,111,38.17439,-85.736,1.4255317452864644,Kentucky,Jefferson County
1390,Corbin-london,KLOZ,37.087223,-84.07694000000001,America/New_York,London,United States,North America,US,6298569,London-Corbin Airport,London-Corbin Airport,"KLOZ,LOZ,London-Corbin Airport,Magee Field",KY,125,37.08855,-84.07511,0.21936678308286006,Kentucky,Laurel County
1391,Lompoc Airport,KLPC,34.63333,-120.45,America/Los_Angeles,Lompoc,United States,North America,US,5367790,Lompoc Airport,Lompoc Airport,"Aeroport de Lompoc,Aéroport de Lompoc,KLPC,LPC,Lompoc Airport",CA,83,34.66554,-120.46766000000001,3.9290508250705862,California,
1392,Municipal,KPPO,41.6,-86.71667,America/Chicago,Laporte,United States,North America,US,4922456,La Porte Municipal Airport,La Porte Municipal Airport,"KPPO,LPO",IN,91.0,41.57154,-86.73753,3.6089781555149987,Indiana,
1393,Pickens,KLQK,34.88333,-82.7,America/New_York,Pickens,United States,North America,US,4590955,Pickens County Airport,Pickens County Airport,"KLQK,LQK,Pickens County Airport",SC,77,34.80907,-82.70221,8.259809163814868,South Carolina,
1394,International,KLRD,27.543667,-99.455124,America/Chicago,Laredo,United States,North America,US,4705349,Laredo,Laredo,"LRD,Laredo,Laredum,Villa de San Augustine de Laredo,la lei duo,larydw,larydw  tgzas,leoleido,raredo,Ларедо,לארדו,لاريدو,لاریدو، تگزاس,لاریڈو، ٹیکساس,لریڈو,ラレド,拉雷多,러레이도",TX,479,27.50641,-99.50754,6.624046115074692,Texas,
1396,Municipal,KLRJ,42.8,-96.166664,America/Chicago,Lemars,United States,North America,US,4864345,Le Mars Municipal Airport,Le Mars Municipal Airport,"KLRJ,LRJ",IA,149.0,42.77802,-96.19369,3.291976071301487,Iowa,
1397,Municipal,KLRU,32.290833,-106.92166999999999,America/Denver,Las Cruces,United States,North America,US,5475361,Las Cruces International Airport,Las Cruces International Airport,"KLRU,LRU",NM,13.0,32.28926,-106.92195,0.17687903014736053,New Mexico,
1398,Municipal,KLSE,43.875244,-91.264336,America/Chicago,La Crosse,United States,North America,US,5258965,La Crosse Municipal Airport,La Crosse Municipal Airport,"Aeroporto Municipal de La Crosse,KLSE,LSE",WI,63.0,43.879129999999996,-91.25625,0.7789504676754464,Wisconsin,
1399,Lawson AAF,KLSF,32.3405,-84.986046,America/New_York,Fort Benning,United States,North America,US,4195789,Fort Benning,Fort Benning,"Camp Benning,Fort Benning,LSF",GA,53.0,32.35237,-84.96882,2.0882399406330054,Georgia,
1400,Los Banos,KLSN,37.066666,-120.85,America/Los_Angeles,Los Banos,United States,North America,US,5368467,Los Banos Municipal Airport,Los Banos Municipal Airport,"KLSN,LSN",CA,47,37.06037,-120.86944,1.861570086200502,California,
1401,Kalaupapa,PHLU,21.211111,-156.97444,Pacific/Honolulu,Kalaupapa,United States,North America,US,5847787,Kalaupapa Airport,Kalaupapa Airport,"Kalaupapa Airfield,Kalaupapa Airport,Kalaupapa Landing Strip,LUP,PHLU",HI,5.0,21.20948,-156.9753,0.2020862261703189,Hawaii,
1402,Cape Lisburne,PALU,68.87583000000001,-166.10695,America/Nome,Cape Lisburne,United States,North America,US,5858623,Cape Lisburne LRRS Airport,Cape Lisburne LRRS Airport,"Cape Lisburne LRRS Airport,LUR,PALU",AK,185.0,68.87513,-166.11002,0.14558302652189167,Alaska,
1403,Livermore,KLVK,37.69389,-121.81721999999999,America/Los_Angeles,Livermore,United States,North America,US,5367440,Livermore,Livermore,"LVK,Laddville,Livrmor,Livermor,Livermore,Livermore's,Nottingham,li fu mo,libeomo-eo,libharamora,lybrmwr,lyfyrmwry,lywrmwr,lywrmwr  kalyfrnya,ribamoa,Ливермор,Ливърмор,Лівермор,ליברמור,ليفيرموري,لیورمور,لیورمور، کالیفرنیا,लिभरमोर,リバモア,利佛摩,리버모어",CA,1,37.68187,-121.76801,4.5317918888194955,California,
1404,Mission Field,KLVM,45.666668,-110.566666,America/Denver,Livingston,United States,North America,US,5666608,Mission Field,Mission Field,"KLVM,LVM,Mission Field",MT,67.0,45.6991,-110.44881000000001,9.840178617479129,Montana,
1405,Las Vegas,KLVS,35.6,-105.21667,America/Denver,Las Vegas,United States,North America,US,5475446,Las Vegas Municipal Airport,Las Vegas Municipal Airport,"Flughafen Las Vegas,KLVS,LVS",NM,47.0,35.65421,-105.14223,9.033384356263488,New Mexico,
1406,Greenbrier Valley,KLWB,37.859722,-80.39860999999999,America/New_York,Lewisburg,United States,North America,US,4812015,Lewisburg,Lewisburg,"Big Levels,Camp Union,Fort Savannah,Fort Union,L'juisberg,LWB,Lewisburg,Lewisburgh,Luisburg,Savannah,The Savannah,lwysbrgh,lwysbwrg  wyrjynyay ghrby,lwyysbrg  mghrby wrjynya,Луисбург,Льюисберг,لوئیسبرگ، مغربی ورجینیا,لويسبرغ,لویسبورگ، ویرجینیای غربی",WV,25,37.801790000000004,-80.44563000000001,7.651739476574897,West Virginia,
1407,Lawrence,KLWC,39.009167,-95.2175,America/Chicago,Lawrence,United States,North America,US,4274285,Lawrence Municipal Airport,Lawrence Municipal Airport,"KLWC,LWC",KS,45.0,39.005829999999996,-95.22331,0.6242634958775302,Kansas,
1408,Lawrence,KLWM,42.7175,-71.1225,America/New_York,Lawrence,United States,North America,US,4941740,Lawrence Municipal Airport,Lawrence Municipal Airport,"KLWM,LWM,Lawrence Municipal Airport,R F Condon Airport",MA,9.0,42.717040000000004,-71.12284,0.058205156384728694,Massachusetts,
1409,Nez Perce County Rgnl,KLWS,46.37472,-117.01444,America/Los_Angeles,Lewiston,United States,North America,US,5598539,Lewiston–Nez Perce County Airport,Lewiston-Nez Perce County Airport,"KLWS,LWS,Lewiston Airport,Lewiston and Nez Perce County Airport,Lewiston-Nez Perce County Airport,Lewiston–Nez Perce County Airport,Nez Perce County Airport",ID,69.0,46.37433,-117.01516000000001,0.07022639376883005,Idaho,
1410,Municipal,KLWT,47.051109999999994,-109.47111000000001,America/Denver,Lewistown,United States,North America,US,5662170,Lewistown Municipal Airport,Lewistown Municipal Airport,"KLWT,LWT",MT,27.0,47.04886,-109.46713000000001,0.3918176053439933,Montana,
1411,Municipal,KLWV,38.733334,-87.683334,America/Chicago,Lawrenceville,United States,North America,US,4242774,Lawrenceville–Vincennes International Airport,Lawrenceville-Vincennes International Airport,"KLWV,LWV,Lawrenceville-Vincennes International Airport,Lawrenceville-Vincennes Municipal Airport,Lawrenceville–Vincennes International Airport",IL,101,38.7643,-87.6055,7.57734743465508,Illinois,
1412,Lexington,KLXN,40.783333,-99.75,America/Chicago,Lexington,United States,North America,US,5071934,Lexington,Lexington,"LXN,Leksington,lksyngtn  nbraska,lyksnghtwn,Лексингтон,Лексінгтон,ليكسنغتون,لکسینگتن، نبراسکا,لیکسنگٹن، نیبراسکا",NE,47.0,40.780840000000005,-99.7415,0.7674848757535099,Nebraska,
1413,Leadville,KLXV,39.220279999999995,-106.31611000000001,America/Denver,Leadville,United States,North America,US,5428184,Leadville,Leadville,"Agassiz,Bough City,Boughtown,Carbonate,Cloud City,Harrison,LXV,Leadville,Ledvil,Ledvil',Ledvill,Lidvil,Lidvill,Oro City,Slabtown,lai de wei er,ledeubil,lidabhila,lydfyl,lydwyl  klradw,Ледвил,Ледвилл,Ледвіль,Лидвил,Лидвилл,ليدفيل,لیدویل، کلرادو,لیڈویل، کولوراڈو,लीडभिल,莱德维尔,레드빌",CO,65,39.250820000000004,-106.29252,3.957273541996838,Colorado,
1415,Ely,KELO,47.823890000000006,-91.82916999999999,America/Chicago,Ely,United States,North America,US,5025636,Ely Municipal Airport,Ely Municipal Airport,"ELO,Ely Municipal Airport,KELO,LYU",MN,137.0,47.82435,-91.8307,0.12515515722397041,Minnesota,
1417,Smart,KMAC,32.833332,-83.63333,America/New_York,Macon,United States,North America,US,4200100,Macon Downtown Airport,Macon Downtown Airport,"Herbert Smart Downtown Airport,KMAC,MAC,Macon Downtown Airport",GA,21.0,32.82566,-83.56611,6.3384286049788,Georgia,
