airport_key,airport,airport_icao,latitude,longitude,timezone,city,country,continent
1093,Pecos County,KFST,30.893888,-102.87889,America/Chicago,Fort Stockton,United States,North America
1094,Fort Sumner,KFSU,34.466667,-104.25,America/Denver,Fort Sumner,United States,North America
1095,Godman AAF,KFTK,37.9,-85.95,America/Chicago,Fort Knox,United States,North America
1096,Meacham Field,KFTW,32.75,-97.333336,America/Chicago,Fort Worth,United States,North America
1097,Municipal,KFUL,33.86667,-117.975,America/Los_Angeles,Fullerton,United States,North America
1098,Municipal/Baer Field,KFWA,40.98666,-85.18771,America/Indiana/Indianapolis,Fort Wayne,United States,North America
1099,Municipal,KFXY,43.266666,-93.65,America/Chicago,Forest City,United States,North America
1100,Fort Yukon,PFYU,66.56981,-145.2482,America/Anchorage,Fort Yukon,United States,North America
1101,Municipal (Drake Field),KFYV,36.003613,-94.17,America/Chicago,Fayetteville,United States,North America
1102,Northwest Arkansas Regional,KXNA,36.275257,-94.29711,America/Chicago,Fayetteville,United States,North America
1103,Gabbs,KGAB,38.86667,-117.916664,America/Los_Angeles,Gabbs,United States,North America
1104,Municipal,KGAD,33.97361,-86.08722,America/Chicago,Gadsden,United States,North America
1105,Gage,KGAG,36.35,-99.88333,America/Chicago,Gage,United States,North America
1106,Montgomery County,KGAI,39.15,-77.2,America/New_York,Gaithersburg,United States,North America
1107,Galena,PAGA,64.73798,-156.94186,America/Anchorage,Galena,United States,North America
1108,Gambell,PAGM,63.776596,-171.71355,America/Nome,Gambell,United States,North America
1109,Great Bend,KGBD,38.34722,-98.86417,America/Chicago,Great Bend,United States,North America
1110,Galesburg,KGBG,40.93861,-90.42889,America/Chicago,Galesburg,United States,North America
1111,Galbraith Lake,PAGB,68.46667,-149.48334,America/Anchorage,Galbraith Lake,United States,North America
1112,Walter J. Koladza Airport,KGBR,42.2,-73.36667,America/New_York,Great Barrington,United States,North America
1113,Campbell County,KGCC,44.346355,-105.532684,America/Denver,Gillette,United States,North America
1114,Garden City Municipal Airport,KGCK,37.92861,-100.72972,America/Chicago,Garden City,United States,North America
1115,Municipal,KGCY,36.216667,-82.85,America/New_York,Greenville,United States,North America
1116,Donaldson Center,KGYH,34.8,-82.35,America/New_York,Greenville,United States,North America
1117,Greenville Downtown,KGMU,34.85,-82.38333,America/New_York,Greenville,United States,North America
1118,Greenville Spartanburg International Airport,KGSP,34.890568,-82.21706,America/New_York,Greenville,United States,North America
1119,Municipal,KGDM,42.566666,-71.98333,America/New_York,Gardner,United States,North America
1120,Dawson Community,KGDV,47.13889,-104.806946,America/Denver,Glendive,United States,North America
1121,Gladwin,KGDW,43.983334,-84.48333,America/Detroit,Gladwin,United States,North America
1122,Sussex County,KGED,38.68833,-75.3575,America/New_York,Georgetown,United States,North America
1123,Spokane International,KGEG,47.62515,-117.537636,America/Los_Angeles,Spokane,United States,North America
1124,Felts Field,KSFF,47.666668,-117.4,America/Los_Angeles,Spokane,United States,North America
1125,South Big Horn County,KGEY,44.5,-108.05,America/Denver,Greybull,United States,North America
1126,Grand Forks,KGFK,47.9488,-97.17587,America/Chicago,Grand Forks,United States,North America
1127,Warren County,KGFL,43.344444,-73.60917,America/New_York,Glens Falls,United States,North America
1128,Georgetown,KGGE,33.38333,-79.28333,America/New_York,Georgetown,United States,North America
1129,Kilgore,KGGG,32.386665,-94.71528,America/Chicago,Kilgore,United States,North America
1130,International,KGGW,48.212776,-106.615555,America/Denver,Glasgow,United States,North America
1131,Municipal,KGHM,35.783333,-87.46667,America/Chicago,Centerville,United States,North America
1132,Gilbert Field,KGIF,28.066668,-81.75,America/New_York,Winter Haven,United States,North America
1133,Walker Field,KGJT,39.122665,-108.528336,America/Denver,Grand Junction,United States,North America
1134,Gulkana,PAGK,62.155277,-145.45222,America/Anchorage,Gulkana,United States,North America
1135,Gatlinburg,KGKT,35.85139,-83.51861,America/New_York,Gatlinburg,United States,North America
1136,Renner Field,KGLD,39.370277,-101.69945,America/Denver,Goodland,United States,North America
1137,Municipal,KGLE,33.63333,-97.13333,America/Chicago,Gainesville,United States,North America
1138,Greenville,KGLH,33.484444,-90.985,America/Chicago,Greenville,United States,North America
1139,Otsego County,KGLR,45.033333,-84.666664,America/Detroit,Gaylord,United States,North America
1140,Scholes Field,KGLS,29.2675,-94.860275,America/Chicago,Galveston,United States,North America
1141,Golovin,PAGL,64.54417,-163.0375,America/Nome,Golovin,United States,North America
1142,Municipal,KGLW,37.0,-85.916664,America/Chicago,Glasgow,United States,North America
1143,Granite Mountain,PAGZ,65.405556,-161.2775,America/Anchorage,Granite Mountain,United States,North America
1144,Milan,KGNT,35.15,-107.86667,America/Denver,Grants,United States,North America
1145,Gainesville Regional,KGNV,29.686142,-82.276794,America/New_York,Gainesville,United States,North America
1146,New London,KGON,41.328888,-72.04639,America/New_York,New London,United States,North America
1147,Gulfport-Biloxi International,KGPT,30.413284,-89.07203,America/Chicago,Gulfport,United States,North America
1148,Grand Rapids,KGPZ,47.214443,-93.51111,America/Chicago,Grand Rapids,United States,North America
1149,Galion,KGQQ,40.736668,-82.757225,America/New_York,Galion,United States,North America
1150,Austin-straubel Field,KGRB,44.492847,-88.121895,America/Chicago,Green Bay,United States,North America
1151,Greenwood,KGRD,34.25139,-82.15833,America/New_York,Greenwood,United States,North America
1152,Municipal,KGRE,38.88333,-89.416664,America/Chicago,Greenville,United States,North America
1153,Grand Island,KGRI,40.96722,-98.30666,America/Chicago,Grand Island,United States,North America
1154,Robert Gray AAF,KGRK,31.061821,-97.820915,America/Chicago,Killeen,United States,North America
1155,Municipal,KILE,31.08639,-97.68667,America/Chicago,Killeen,United States,North America
1156,Devils Track,KCKC,46.666668,-85.98333,America/Chicago,Grand Marais,United States,North America
1157,Gordon,KGRN,42.8,-102.2,America/Denver,Gordon,United States,North America
1158,Gerald R. Ford International,KGRR,42.88501,-85.52974,America/Detroit,Grand Rapids,United States,North America
1159,Piedmont Triad International,KGSO,36.105324,-79.9373,America/New_York,Greensboro,United States,North America
1160,Gustavus Airport,PAGS,58.4275,-135.705,America/Juneau,Gustavus,United States,North America
1161,International,KGTF,47.481888,-111.35636,America/Denver,Great Falls,United States,North America
1162,Municipal,KGTG,45.783333,-92.683334,America/Chicago,Grantsburg,United States,North America
1163,Golden Triangle Reg.,KGTR,33.45,-88.6,America/Chicago,Columbus,United States,North America
1164,Lowndes County,KUBS,33.466667,-88.38333,America/Chicago,Columbus,United States,North America
1165,Gunnison,KGUC,38.53389,-106.93889,America/Denver,Gunnison,United States,North America
1166,Edwards,KJKA,30.166668,-87.583336,America/Chicago,Gulf Shores,United States,North America
1167,Senator Clark,KGUP,35.511112,-108.78667,America/Denver,Gallup,United States,North America
1168,Grissom AFB,KGUS,40.75,-86.066666,America/Indiana/Indianapolis,Peru,United States,North America
1169,Guymon,KGUY,36.682777,-101.507774,America/Chicago,Guymon,United States,North America
1170,Lee Gilmer Memorial,KGVL,34.3,-83.833336,America/New_York,Gainesville,United States,North America
1171,Majors Field,KGVT,33.066666,-96.06167,America/Chicago,Greenville,United States,North America
1172,Leflore,KGWO,33.495,-90.08889,America/Chicago,Greenwood,United States,North America
1173,Weld County,KGXY,40.416668,-104.7,America/Denver,Greeley,United States,North America
1174,Litchfield,KGYR,33.433334,-112.35,America/Phoenix,Goodyear,United States,North America
1175,Gary/Chicago International,KGYY,41.61667,-87.416664,America/Chicago,Gary,United States,North America
1176,Marion County,KHAB,34.15,-88.1,America/Chicago,Hamilton,United States,North America
1177,Half Moon,KHAF,37.466667,-122.433334,America/Los_Angeles,Half Moon,United States,North America
1178,Capital City,KCXY,40.21611,-76.85222,America/New_York,Harrisburg,United States,North America
1179,Harrisburg International,KMDT,40.196007,-76.75606,America/New_York,Harrisburg,United States,North America
1180,The Hattiesburg-Bobby L. Chain Mun.,KHBG,31.316668,-89.26667,America/Chicago,Hattiesburg,United States,North America
1181,Hobart,KHBR,35.016666,-99.1,America/Chicago,Hobart,United States,North America
1182,Holy Cross,PAHC,62.18889,-159.77167,America/Anchorage,Holy Cross,United States,North America
1183,Cheraw,KCQW,34.7,-79.88333,America/New_York,Cheraw,United States,North America
1184,Brewster Field,KHDE,40.433334,-99.38333,America/Chicago,Holdrege,United States,North America
1185,Yampa Valley,KHDN,40.48481,-107.220764,America/Denver,Hayden,United States,North America
1186,Thompson-Robbins,KHEE,34.533333,-90.6,America/Chicago,Helena,United States,North America
1187,State,KHRI,45.85,-119.28333,America/Los_Angeles,Hermiston,United States,North America
1188,Hardy-Anders,KHEZ,31.614721,-91.29639,America/Chicago,Natchez,United States,North America
1189,Brainard,KHFD,41.733055,-72.65,America/New_York,Hartford,United States,North America
1190,Wash. County Regional,KHGR,39.70778,-77.73,America/New_York,Hagerstown,United States,North America
1191,Hilton Head,KHXD,32.216667,-80.683334,America/New_York,Hilton Head,United States,North America
1192,Chisholm,KHIB,47.38861,-92.83861,America/Chicago,Chisholm,United States,North America
1193,Mt Washington Regional Airport,KHIE,44.365833,-71.548615,America/New_York,Whitefield,United States,North America
1194,Municipal,KHII,34.568333,-114.35528,America/Phoenix,Lake Havasu City,United States,North America
1195,Portland,KHIO,45.516666,-122.98333,America/Los_Angeles,Hillsboro,United States,North America
1196,Healy Lake,PAHV,63.86667,-148.96666,America/Anchorage,Healy Lake,United States,North America
1197,Hawkins Field,KHKS,32.3,-90.2,America/Chicago,Jackson,United States,North America
1198,Jackson-evers,KJAN,32.309895,-90.07496,America/Chicago,Jackson,United States,North America
1199,Hickory,KHKY,35.73861,-81.39167,America/New_York,Hickory,United States,North America
1200,Hill City,KHLC,39.36667,-99.85,America/Chicago,Hill City,United States,North America
1201,Hollister,KCVH,36.85,-121.4,America/Los_Angeles,Hollister,United States,North America
1202,Park Township,KHLM,42.783333,-86.11667,America/Detroit,Holland,United States,North America
1203,Helena,KHLN,46.61052,-111.99018,America/Denver,Helena,United States,North America
1204,Ryan Field,KHMT,33.733334,-117.025,America/Los_Angeles,Hemet,United States,North America
1205,Hatteras,KHSE,35.216667,-75.7,America/New_York,Hatteras,United States,North America
1206,Hoonah,PAOH,58.098057,-135.40334,America/Juneau,Hoonah,United States,North America
1207,Honolulu International,PHNL,21.325832,-157.92166,Pacific/Honolulu,Honolulu,United States,North America
1208,Hana,PHHN,20.795834,-156.01889,Pacific/Honolulu,Hana,United States,North America
1209,Municipal,KHNS,59.245834,-135.51889,America/Juneau,Haines,United States,North America
1210,Lea County,KHOB,32.68861,-103.21694,America/Denver,Hobbs,United States,North America
1211,Homer,PAHO,59.64324,-151.49316,America/Anchorage,Homer,United States,North America
1212,Howes,KHON,44.38361,-98.22639,America/Chicago,Huron,United States,North America
1213,Campbell AAF,KHOP,36.86667,-87.48333,America/Chicago,Hopkinsville,United States,North America
1214,Memorial Field,KHOT,34.47889,-93.09611,America/Chicago,Hot Springs,United States,North America
1215,Hooper Bay,PAHP,61.525078,-166.14586,America/Nome,Hooper Bay,United States,North America
1216,Westchester County Apt,KHPN,41.068672,-73.70389,America/New_York,Westchester County,United States,North America
1217,Baytown Airport,KHPY,29.733334,-94.96667,America/Chicago,Baytown,United States,North America
1218,Valley International,KHRL,26.223482,-97.662254,America/Chicago,Harlingen,United States,North America
1219,Boone County,KHRO,36.261665,-93.155556,America/Chicago,Harrison,United States,North America
1220,Hastings,KHSI,40.605556,-98.42694,America/Chicago,Hastings,United States,North America
1221,Huslia,PAHS,65.7025,-156.375,America/Anchorage,Huslia,United States,North America
1222,Huntsville International - Carl T. Jones Field,KHSV,34.64857,-86.77484,America/Chicago,Huntsville,United States,North America
1223,Hawthorne,KHTH,38.533333,-118.63333,America/Los_Angeles,Hawthorne,United States,North America
1224,Roscommon County,KHTL,44.448055,-84.71111,America/Detroit,Houghton,United States,North America
1225,East Hampton,KHTO,40.959442,-72.25166,America/New_York,East Hampton,United States,North America
1226,Tri-state/Milton,KHTS,38.366943,-82.556114,America/New_York,Huntington,United States,North America
1227,Lawrence County Airpark,KHTW,36.833332,-76.28333,America/New_York,Huntington,United States,North America
1228,Hulman Field,KHUF,39.454445,-87.3075,America/Indiana/Indianapolis,Terre Haute,United States,North America
1229,Hugo,KHHW,34.016666,-95.51667,America/Chicago,Hugo,United States,North America
1230,International,KHUL,46.13333,-67.8,America/New_York,Houlton,United States,North America
1231,Terrebonne,KHUM,29.566944,-90.660835,America/Chicago,Houma,United States,North America
1232,Municipal,PAHU,66.04056,-154.26334,America/Anchorage,Hughes,United States,North America
1233,Hutchinson,KHUT,38.068054,-97.861115,America/Chicago,Hutchinson,United States,North America
1234,Intermediate,KHVE,38.36667,-110.71667,America/Denver,Hanksville,United States,North America
1235,New Haven,KHVN,41.265278,-72.888336,America/New_York,New Haven,United States,North America
1236,City County,KHVR,48.544445,-109.76111,America/Denver,Havre,United States,North America
1237,Municipal,KHVS,34.38333,-80.066666,America/New_York,Hartsville,United States,North America
